1.37061138883754E-01,4.42048340255961E+01,1.768E-15,90
1.36804515927918E-01,4.47050612550180E+01,1.242E-15,91
1.36551793427099E-01,4.52052848966539E+01,1.057E-15,92
1.36302874902914E-01,4.57055050460387E+01,4.855E-15,93
1.36057667124728E-01,4.62057217951384E+01,2.267E-15,94
1.35816079974202E-01,4.67059352325207E+01,9.128E-11,95
1.35578026315596E-01,4.72061454435188E+01,8.202E-11,96
1.35343421873097E-01,4.77063525103798E+01,7.379E-11,97
1.35112185112677E-01,4.82065565124092E+01,6.648E-11,98
1.34884237134703E-01,4.87067575261030E+01,5.997E-11,99
1.34659501568107E-01,4.92069556252820E+01,5.415E-11,100
1.34437904457249E-01,4.97071508812121E+01,4.896E-11,101
1.34219374180848E-01,5.02073433626987E+01,4.432E-11,102
1.34003841361077E-01,5.07075331362315E+01,4.016E-11,103
1.33791238750680E-01,5.12077202660417E+01,3.644E-11,104
1.33581501192948E-01,5.17079048142466E+01,3.309E-11,105
1.33374565497615E-01,5.22080868408862E+01,3.010E-11,106
1.33170370387629E-01,5.27082664040723E+01,2.739E-11,107
1.32968856442824E-01,5.32084435600159E+01,2.495E-11,108
1.32769965989060E-01,5.37086183631238E+01,2.276E-11,109
1.32573643056643E-01,5.42087908660930E+01,2.078E-11,110
1.32379833326155E-01,5.47089611199612E+01,1.898E-11,111
1.32188484056639E-01,5.52091291741709E+01,1.737E-11,112
1.31999544024148E-01,5.57092950766365E+01,1.590E-11,113
1.31812963470127E-01,5.62094588738100E+01,1.457E-11,114
1.31628694050056E-01,5.67096206107348E+01,1.336E-11,115
1.31446688783819E-01,5.72097803311028E+01,1.227E-11,116
1.31266902006450E-01,5.77099380773062E+01,1.127E-11,117
1.31089289318723E-01,5.82100938904908E+01,1.036E-11,118
1.30913807535063E-01,5.87102478105978E+01,9.545E-12,119
1.30740414647363E-01,5.92103998763903E+01,8.786E-12,120
1.30569069822538E-01,5.97105501255078E+01,8.098E-12,121
1.30399733336407E-01,6.02106985945761E+01,7.477E-12,122
1.30232366434225E-01,6.07108453191713E+01,6.901E-12,123
1.30066931473042E-01,6.12109903337598E+01,6.379E-12,124
1.29903391846559E-01,6.17111336720347E+01,5.892E-12,125
1.29741711716712E-01,6.22112753666051E+01,5.454E-12,126
1.29581856464986E-01,6.27114154492603E+01,5.051E-12,127
1.29423792026326E-01,6.32115539509169E+01,4.686E-12,128
1.29267485579030E-01,6.37116909016680E+01,4.345E-12,129
1.29112904763722E-01,6.42118263307121E+01,4.032E-12,130
1.28960018335165E-01,6.47119602667078E+01,3.742E-12,131
1.28808795742083E-01,6.52120927372189E+01,3.478E-12,132
1.28659207019591E-01,6.57122237693489E+01,3.225E-12,133
1.28511223208019E-01,6.62123533895206E+01,3.009E-12,134
1.28364816007374E-01,6.67124816232717E+01,2.809E-12,135
1.28219957662518E-01,6.72126084955509E+01,2.613E-12,136
1.28076621135166E-01,6.77127340307778E+01,2.429E-12,137
1.27934780107248E-01,6.82128582527430E+01,2.271E-12,138
1.27794408895669E-01,6.87129811845970E+01,2.117E-12,139
1.27655482405942E-01,6.92131028489048E+01,1.972E-12,140
1.27517976122671E-01,6.97132232676815E+01,1.849E-12,141
1.27381866103736E-01,7.02133424624101E+01,1.720E-12,142
1.27247128972557E-01,7.07134604540576E+01,1.616E-12,143
1.27113741900093E-01,7.12135772630885E+01,1.509E-12,144
1.26981682591882E-01,7.17136929094873E+01,1.419E-12,145
1.26850929257160E-01,7.22138074127851E+01,1.328E-12,146
1.26721460561013E-01,7.27139207920645E+01,1.239E-12,147
1.26593255599746E-01,7.32140330659135E+01,1.159E-12,148
1.26466293979357E-01,7.37141442523706E+01,1.088E-12,149
1.26340555966060E-01,7.42142543690736E+01,1.034E-12,150
1.26216022287484E-01,7.47143634335793E+01,9.648E-13,151
1.26092673605068E-01,7.52144714630847E+01,9.011E-13,152
1.25970491041817E-01,7.57145784736921E+01,8.571E-13,153
1.25849457053631E-01,7.62146844814647E+01,8.024E-13,154
1.25729553568179E-01,7.67147895030259E+01,7.557E-13,155
1.25610762583804E-01,7.72148935530209E+01,7.061E-13,156
1.25493068192381E-01,7.77149966468429E+01,6.686E-13,157
1.25376452434753E-01,7.82150987997796E+01,6.362E-13,158
1.25260900028520E-01,7.87152000252345E+01,5.950E-13,159
1.25146394158479E-01,7.92153003388190E+01,5.542E-13,160
1.25032919861894E-01,7.97153997527677E+01,5.335E-13,161
1.24920460966505E-01,8.02154982823216E+01,5.061E-13,162
1.24809003642530E-01,8.07155959392477E+01,4.714E-13,163
1.24698531495091E-01,8.12156927375487E+01,4.491E-13,164
1.24589032047556E-01,8.17157886899107E+01,4.191E-13,165
1.24480489666797E-01,8.22158838076561E+01,4.012E-13,166
1.24372890699028E-01,8.27159781047873E+01,3.759E-13,167
1.24266222869247E-01,8.32160715921619E+01,3.616E-13,168
1.24160471464551E-01,8.37161642808698E+01,3.350E-13,169
1.24055623317378E-01,8.42162561837650E+01,3.180E-13,170
1.23951666865684E-01,8.47163473120066E+01,3.066E-13,171
1.23848589490098E-01,8.52164376755825E+01,2.923E-13,172
1.23746378065538E-01,8.57165272852759E+01,2.718E-13,173
1.23645020384102E-01,8.62166161523215E+01,2.566E-13,174
1.23544505061949E-01,8.67167042873921E+01,2.451E-13,175
1.23444820858821E-01,8.72167917004789E+01,2.309E-13,176
1.23345956443321E-01,8.77168784012832E+01,2.206E-13,177
1.23247900536954E-01,8.82169643994522E+01,2.109E-13,178
1.23150642080101E-01,8.87170497045822E+01,1.969E-13,179
1.23054170279195E-01,8.92171343261404E+01,1.902E-13,180
1.22958474589602E-01,8.97172182734086E+01,1.887E-13,181
1.22863544674254E-01,9.02173015554689E+01,1.718E-13,182
1.22769370381291E-01,9.07173841812026E+01,1.583E-13,183
1.22675941737914E-01,9.12174661592849E+01,1.663E-13,184
1.22583248973704E-01,9.17175474981786E+01,1.432E-13,185
1.22491282569954E-01,9.22176282061639E+01,1.432E-13,186
1.22400033310193E-01,9.27177082914186E+01,1.306E-13,187
1.22309492215305E-01,9.32177877621900E+01,1.290E-13,188
1.22219650270694E-01,9.37178666268886E+01,1.270E-13,189
1.22130498035239E-01,9.42179448937769E+01,1.184E-13,190
1.22042025802108E-01,9.47180225701860E+01,1.086E-13,191
1.21954224855973E-01,9.52180996622632E+01,1.068E-13,192
1.21867088441509E-01,9.57181761767067E+01,1.200E-13,193
1.21780609553862E-01,9.62182521227615E+01,1.022E-13,194
1.21694777643206E-01,9.67183275094177E+01,9.044E-14,195
1.21609582447453E-01,9.72184023406596E+01,8.755E-14,196
1.21525020083859E-01,9.77184766211696E+01,8.782E-14,197
1.21441084146343E-01,9.82185503629820E+01,9.564E-14,198
1.21357760661016E-01,9.87186235719943E+01,8.971E-14,199
1.21275046274226E-01,9.92186962485962E+01,6.515E-14,200
1.21192936811329E-01,9.97187684070117E+01,6.868E-14,201
1.21111416002893E-01,1.00218840050600E+02,6.333E-14,202
1.21030486278176E-01,1.00718911181035E+02,5.890E-14,203
1.20950135252128E-01,1.01218981814699E+02,7.107E-14,204
1.20870355360451E-01,1.01719051944958E+02,6.143E-14,205
1.20791146123036E-01,1.02219121589769E+02,5.986E-14,206
1.20712490493553E-01,1.02719190744790E+02,5.672E-14,207
1.20634394881152E-01,1.03219259423900E+02,4.723E-14,208
1.20556838477231E-01,1.03719327625557E+02,4.865E-14,209
1.20479829812567E-01,1.04219395362745E+02,4.208E-14,210
1.20403348303707E-01,1.04719462631557E+02,4.391E-14,211
1.20327400068676E-01,1.05219529449737E+02,4.799E-14,212
1.20251971260288E-01,1.05719595806719E+02,4.584E-14,213
1.20177056557597E-01,1.06219661725325E+02,4.677E-14,214
1.20102658403622E-01,1.06719727195149E+02,3.954E-14,215
1.20028755462268E-01,1.07219792228715E+02,3.786E-14,216
1.19955358314512E-01,1.07719856835615E+02,3.296E-14,217
1.19882454123092E-01,1.08219921006016E+02,3.952E-14,218
1.19810030265008E-01,1.08719984758677E+02,3.465E-14,219
1.19738096234782E-01,1.09220048097250E+02,3.394E-14,220
1.19666639826542E-01,1.09720111014088E+02,3.064E-14,221
1.19595647212070E-01,1.10220173523637E+02,2.077E-14,222
1.19525124031630E-01,1.10720235635808E+02,1.922E-14,223
1.19455068611824E-01,1.11220297344518E+02,3.474E-14,224
1.19385466336690E-01,1.11720358651576E+02,2.374E-14,225
1.19316309721421E-01,1.12220419569724E+02,4.055E-14,226
1.19247600990640E-01,1.12720480106343E+02,1.935E-14,227
1.19179339384473E-01,1.13220540260209E+02,2.112E-14,228
1.19111516887832E-01,1.13720600030753E+02,1.942E-14,229
1.19044124211728E-01,1.14220659423033E+02,2.319E-14,230
1.18977155774986E-01,1.14720718444775E+02,1.480E-14,231
1.18910609183384E-01,1.15220777102173E+02,1.353E-14,232
1.18844482427199E-01,1.15720835398821E+02,2.219E-14,233
1.18778772197056E-01,1.16220893336981E+02,1.682E-14,234
1.18713473924806E-01,1.16720950919022E+02,1.112E-14,235
1.18648582553720E-01,1.17221008148012E+02,7.103E-15,236
1.18584093159717E-01,1.17721065027605E+02,2.326E-14,237
1.18520001186990E-01,1.18221121561705E+02,1.948E-14,238
1.18456302414345E-01,1.18721177754206E+02,2.046E-14,239
1.18392992830521E-01,1.19221233608861E+02,9.403E-15,240
1.18330068512023E-01,1.19721289129266E+02,1.738E-14,241
1.18267525549276E-01,1.20221344318851E+02,2.199E-14,242
1.18205360022632E-01,1.20721399180881E+02,7.731E-15,243
1.18143568026016E-01,1.21221453718434E+02,1.649E-14,244
1.18082145761030E-01,1.21721507934352E+02,1.512E-14,245
1.18021089711597E-01,1.22221561831269E+02,8.236E-15,246
1.17960396847486E-01,1.22721615411780E+02,1.445E-14,247
1.17900064723503E-01,1.23221668678847E+02,9.082E-15,248
1.17840091159271E-01,1.23721721636384E+02,1.146E-14,249
1.17780473262850E-01,1.24221774289543E+02,3.375E-15,250
1.17721206097597E-01,1.24721826643922E+02,3.466E-15,251
1.17662282305324E-01,1.25221878703290E+02,8.988E-15,252
1.17603694473382E-01,1.25721930467097E+02,5.139E-15,253
1.17545440023945E-01,1.26221981931384E+02,6.656E-15,254
1.17487523598800E-01,1.26722033095421E+02,1.147E-14,255
1.17429950253466E-01,1.27222083968851E+02,8.709E-15,256
1.17372712810717E-01,1.27722134566930E+02,1.688E-14,257
1.17315792298548E-01,1.28222184892357E+02,8.102E-15,258
1.17259181225205E-01,1.28722234929465E+02,1.237E-14,259
1.17202896996136E-01,1.29222284672293E+02,4.641E-15,260
1.17146948635967E-01,1.29722334146278E+02,8.444E-15,261
1.17091307041508E-01,1.30222383368173E+02,1.243E-14,262
1.17035954947148E-01,1.30722432309722E+02,2.196E-14,263
1.16980926201322E-01,1.31222480962050E+02,1.616E-14,264
1.16926221842201E-01,1.31722529370651E+02,1.012E-14,265
1.16871791772784E-01,1.32222577528692E+02,4.731E-15,266
1.16817661131615E-01,1.32722625393089E+02,3.404E-14,267
1.16763859857161E-01,1.33222673015009E+02,2.306E-14,268
1.16710321236416E-01,1.33722720402377E+02,6.172E-15,269
1.16657075393208E-01,1.34222767495800E+02,4.804E-15,270
1.16604151505395E-01,1.34722814366120E+02,1.397E-14,271
1.16551468915061E-01,1.35222860992713E+02,3.961E-14,272
1.16499101690823E-01,1.35722907336448E+02,9.633E-15,273
1.16447013956155E-01,1.36222953486137E+02,8.174E-15,274
1.16395176904314E-01,1.36722999349081E+02,1.478E-15,275
1.16343665323625E-01,1.37223044996969E+02,1.276E-14,276
1.16292370460847E-01,1.37723090406416E+02,3.979E-15,277
1.16241402268202E-01,1.38223135557617E+02,3.241E-15,278
1.16190656617945E-01,1.38723180515146E+02,8.215E-15,279
1.16140213907843E-01,1.39223225188603E+02,2.104E-15,280
1.16090009209298E-01,1.39723269692128E+02,8.439E-15,281
1.16040086423044E-01,1.40223313903603E+02,3.640E-15,282
1.15990406791878E-01,1.40723357956069E+02,2.835E-15,283
1.15941003075769E-01,1.41223401716633E+02,6.452E-15,284
1.15891830552381E-01,1.41723445322826E+02,1.081E-14,285
1.15842945979889E-01,1.42223488644617E+02,4.596E-14,286
1.15794264133920E-01,1.42723531804444E+02,1.735E-14,287
1.15745894159263E-01,1.43223574706843E+02,1.342E-14,288
1.15697697140819E-01,1.43723617412076E+02,2.158E-14,289
1.15649820153520E-01,1.44223659918441E+02,1.666E-14,290
1.15602125040960E-01,1.44723702166656E+02,6.529E-15,291
1.15554698402730E-01,1.45223744277774E+02,1.042E-14,292
1.15507528687148E-01,1.45723786106270E+02,2.337E-15,293
1.15460534616340E-01,1.46223827776522E+02,2.825E-15,294
1.15413852068536E-01,1.46723869248373E+02,1.100E-14,295
1.15367352885992E-01,1.47223910459274E+02,3.100E-15,296
1.15321072333527E-01,1.47723951544538E+02,5.985E-15,297
1.15275087199679E-01,1.48223992395577E+02,1.170E-14,298
1.15229263850507E-01,1.48724033013627E+02,6.976E-15,299
1.15183667402721E-01,1.49224073509030E+02,1.256E-14,300
1.15138357889576E-01,1.49724113776680E+02,5.273E-15,301
1.15093215348459E-01,1.50224153807045E+02,1.403E-14,302
1.15048269091045E-01,1.50724193711068E+02,5.545E-15,303
1.15003607741834E-01,1.51224233430147E+02,7.403E-15,304
1.14959152912092E-01,1.51724272896632E+02,2.610E-15,305
1.14914852219389E-01,1.52224312195602E+02,1.942E-16,306
1.14870788243293E-01,1.52724351365690E+02,3.360E-15,307
1.14826988503860E-01,1.53224390327014E+02,9.946E-11,308
1.14783375055763E-01,1.53724429054591E+02,9.764E-11,309
1.14739918343929E-01,1.54224467619474E+02,9.594E-11,310
1.14696677989624E-01,1.54724506055513E+02,9.435E-11,311
1.14653690971592E-01,1.55224544313417E+02,9.272E-11,312
1.14610918229486E-01,1.55724582349983E+02,9.106E-11,313
1.14568309895648E-01,1.56224620188153E+02,8.945E-11,314
1.14525868446201E-01,1.56724657876815E+02,8.793E-11,315
1.14483633066293E-01,1.57224695430204E+02,8.647E-11,316
1.14441628209882E-01,1.57724732821943E+02,8.504E-11,317
1.14399841979844E-01,1.58224770021501E+02,8.358E-11,318
1.14358244452188E-01,1.58724807023180E+02,8.213E-11,319
1.14316815085031E-01,1.59224843844962E+02,8.069E-11,320
1.14275553638809E-01,1.59724880509774E+02,7.933E-11,321
1.14234473210786E-01,1.60224917030097E+02,7.804E-11,322
1.14193587563296E-01,1.60724953404877E+02,7.676E-11,323
1.14152903066179E-01,1.61224989625323E+02,7.552E-11,324
1.14112417769889E-01,1.61725025682328E+02,7.430E-11,325
1.14072124786433E-01,1.62225061570871E+02,7.308E-11,326
1.14032016311107E-01,1.62725097290742E+02,7.185E-11,327
1.13992086194791E-01,1.63225132845023E+02,7.067E-11,328
1.13952330735061E-01,1.63725168238130E+02,6.951E-11,329
1.13912748297801E-01,1.64225203474315E+02,6.835E-11,330
1.13873338487647E-01,1.64725238556962E+02,6.723E-11,331
1.13834101400068E-01,1.65225273488485E+02,6.614E-11,332
1.13795037124343E-01,1.65725308270545E+02,6.506E-11,333
1.13756145476995E-01,1.66225342904359E+02,6.403E-11,334
1.13717425937478E-01,1.66725377390976E+02,6.300E-11,335
1.13678877635433E-01,1.67225411731470E+02,6.200E-11,336
1.13640499345845E-01,1.67725445927038E+02,6.103E-11,337
1.13602289470706E-01,1.68225479978997E+02,6.006E-11,338
1.13564245969018E-01,1.68725513888696E+02,5.912E-11,339
1.13526366317574E-01,1.69225547657285E+02,5.820E-11,340
1.13488647546695E-01,1.69725581285365E+02,5.731E-11,341
1.13451086501886E-01,1.70225614772557E+02,5.644E-11,342
1.13413680457401E-01,1.70725648117123E+02,5.558E-11,343
1.13376428110646E-01,1.71225681315961E+02,5.474E-11,344
1.13339330803973E-01,1.71725714365334E+02,5.390E-11,345
1.13302393361048E-01,1.72225747262698E+02,5.307E-11,346
1.13265623549045E-01,1.72725780009482E+02,5.226E-11,347
1.13229029162921E-01,1.73225812613675E+02,5.142E-11,348
1.13192612637870E-01,1.73725845090070E+02,5.061E-11,349
1.13156365295458E-01,1.74225877455707E+02,4.982E-11,350
1.13120265917394E-01,1.74725909720039E+02,4.907E-11,351
1.13084288648232E-01,1.75225941874362E+02,4.837E-11,352
1.13048420379560E-01,1.75725973889975E+02,4.770E-11,353
1.13012677320013E-01,1.76226005733874E+02,4.699E-11,354
1.12977102411129E-01,1.76726037398083E+02,4.628E-11,355
1.12941733111998E-01,1.77226068919128E+02,4.555E-11,356
1.12906558277883E-01,1.77726100357863E+02,4.483E-11,357
1.12871511568808E-01,1.78226131740286E+02,4.419E-11,358
1.12836531554851E-01,1.78726163014825E+02,4.361E-11,359
1.12801641599703E-01,1.79226194094799E+02,4.300E-11,360
1.12766942492452E-01,1.79726224968122E+02,4.233E-11,361
1.12732486284272E-01,1.80226255737883E+02,4.165E-11,362
1.12698180989101E-01,1.80726286495827E+02,4.106E-11,363
1.12663901935047E-01,1.81226317171088E+02,4.052E-11,364
1.12629696400281E-01,1.81726347613802E+02,3.997E-11,365
1.12595736061285E-01,1.82226377849046E+02,3.932E-11,366
1.12562017122493E-01,1.82726408068872E+02,3.876E-11,367
1.12528330031513E-01,1.83226438287573E+02,3.825E-11,368
1.12494651334888E-01,1.83726468279333E+02,3.774E-11,369
1.12461226321049E-01,1.84226498022995E+02,3.714E-11,370
1.12428063134670E-01,1.84726527786591E+02,3.658E-11,371
1.12394873115874E-01,1.85226557551900E+02,3.617E-11,372
1.12361720011633E-01,1.85726587016367E+02,3.564E-11,373
1.12328909484092E-01,1.86226616309708E+02,3.507E-11,374
1.12296230915139E-01,1.86726645719877E+02,3.461E-11,375
1.12263449832338E-01,1.87226674948752E+02,3.419E-11,376
1.12230945459007E-01,1.87726703861241E+02,3.365E-11,377
1.12198708056063E-01,1.88226732886380E+02,3.320E-11,378
1.12166324104028E-01,1.88726761836492E+02,3.281E-11,379
1.12134161942118E-01,1.89226790406513E+02,3.228E-11,380
1.12102320064642E-01,1.89726819092700E+02,3.184E-11,381
1.12070296186544E-01,1.90226847718810E+02,3.146E-11,382
1.12038533463251E-01,1.90726875946808E+02,3.096E-11,383
1.12007048184046E-01,1.91226904362380E+02,3.056E-11,384
1.11975347029091E-01,1.91726932602614E+02,3.020E-11,385
1.11944051977220E-01,1.92226960524042E+02,2.970E-11,386
1.11912829935088E-01,1.92726988704798E+02,2.937E-11,387
1.11881504001933E-01,1.93227016475035E+02,2.899E-11,388
1.11850677067794E-01,1.93727044228089E+02,2.854E-11,389
1.11819606838051E-01,1.94227072053047E+02,2.826E-11,390
1.11788846273109E-01,1.94727099410852E+02,2.778E-11,391
1.11758247025794E-01,1.95227127087733E+02,2.748E-11,392
1.11727498138112E-01,1.95727154319769E+02,2.709E-11,393
1.11697273165581E-01,1.96227181625790E+02,2.674E-11,394
1.11666708239418E-01,1.96727208861699E+02,2.642E-11,395
1.11636666501093E-01,1.97227235777628E+02,2.602E-11,396
1.11606435286478E-01,1.97727262961673E+02,2.575E-11,397
1.11576478765970E-01,1.98227289590558E+02,2.533E-11,398
1.11546616373413E-01,1.98727316616205E+02,2.509E-11,399
1.11516748846462E-01,1.99227343054554E+02,2.472E-11,400
1.11487218443083E-01,1.99727369856323E+02,2.443E-11,401
1.11457483518274E-01,2.00227396145871E+02,2.409E-11,402
1.11428234802890E-01,2.00727422711962E+02,2.381E-11,403
1.11398672439394E-01,2.01227448849482E+02,2.348E-11,404
1.11369667255772E-01,2.01727475201680E+02,2.322E-11,405
1.11340303931072E-01,2.02227501160925E+02,2.289E-11,406
1.11311514325763E-01,2.02727527335188E+02,2.263E-11,407
1.11282372699524E-01,2.03227553082737E+02,2.231E-11,408
1.11253766913312E-01,2.03727579115734E+02,2.207E-11,409
1.11224881288417E-01,2.04227604624477E+02,2.174E-11,410
1.11196409749582E-01,2.04727630537285E+02,2.153E-11,411
1.11167835053773E-01,2.05227655807840E+02,2.120E-11,412
1.11139431160864E-01,2.05727681578687E+02,2.102E-11,413
1.11111226601076E-01,2.06227706670300E+02,2.066E-11,414
1.11082844241706E-01,2.06727732206745E+02,2.051E-11,415
1.11055011919375E-01,2.07227757249824E+02,2.019E-11,416
1.11026706155045E-01,2.07727782408426E+02,1.997E-11,417
1.10999107863750E-01,2.08227807535033E+02,1.972E-11,418
1.10971088632539E-01,2.08727832250433E+02,1.943E-11,419
1.10943465716765E-01,2.09227857416823E+02,1.929E-11,420
1.10915962305716E-01,2.09727881882668E+02,1.896E-11,421
1.10888200244887E-01,2.10227906766495E+02,1.880E-11,422
1.10861115760844E-01,2.10727931360884E+02,1.855E-11,423
1.10833541327643E-01,2.11227955680732E+02,1.829E-11,424
1.10806392367969E-01,2.11727980436108E+02,1.816E-11,425
1.10779435882200E-01,2.12228004502156E+02,1.788E-11,426
1.10752085375365E-01,2.12728028855256E+02,1.767E-11,427
1.10725431834330E-01,2.13228053217927E+02,1.750E-11,428
1.10698535935334E-01,2.13728076992170E+02,1.722E-11,429
1.10671561781821E-01,2.14228101265233E+02,1.709E-11,430
1.10645238551107E-01,2.14728125235937E+02,1.686E-11,431
1.10618502441829E-01,2.15228148806382E+02,1.662E-11,432
1.10591873424695E-01,2.15728172889679E+02,1.649E-11,433
1.10565825483675E-01,2.16228196569182E+02,1.629E-11,434
1.10539346458776E-01,2.16728219908312E+02,1.604E-11,435
1.10512969196466E-01,2.17228243746073E+02,1.592E-11,436
1.10487189493582E-01,2.17728267245685E+02,1.573E-11,437
1.10461059725467E-01,2.18228290311666E+02,1.550E-11,438
1.10434852720628E-01,2.18728313833366E+02,1.538E-11,439
1.10409283298789E-01,2.19228337252876E+02,1.523E-11,440
1.10383610444856E-01,2.19728360087354E+02,1.497E-11,441
1.10357593411893E-01,2.20228383163573E+02,1.483E-11,442
1.10332067968400E-01,2.20728406500463E+02,1.472E-11,443
1.10306868807123E-01,2.21228429303413E+02,1.452E-11,444
1.10281269568387E-01,2.21728451876983E+02,1.431E-11,445
1.10255671261716E-01,2.22228474869076E+02,1.419E-11,446
1.10230646384915E-01,2.22728497817361E+02,1.407E-11,447
1.10205699612062E-01,2.23228520211820E+02,1.385E-11,448
1.10180366425383E-01,2.23728542556988E+02,1.365E-11,449
1.10155141750544E-01,2.24228565288483E+02,1.358E-11,450
