 0.1398657507083560E+00  0.3920234043231041E+02  0.1765E-13   80
 0.1395639899147986E+00  0.3970260972549755E+02  0.9608E-14   81
 0.1392673084476508E+00  0.4020287423282377E+02  0.1038E-13   82
 0.1389755681182129E+00  0.4070313409773568E+02  0.6030E-14   83
 0.1386886358035299E+00  0.4120338945765085E+02  0.2731E-14   84
 0.1384063832211766E+00  0.4170364044428284E+02  0.2607E-14   85
 0.1381286867117388E+00  0.4220388718394697E+02  0.2795E-14   86
 0.1378554270358270E+00  0.4270412979783986E+02  0.3007E-14   87
 0.1375864891776692E+00  0.4320436840230970E+02  0.1096E-13   88
 0.1373217621633057E+00  0.4370460310910322E+02  0.5901E-14   89
 0.1370611388837547E+00  0.4420483402559613E+02  0.1768E-14   90
 0.1368045159279188E+00  0.4470506125501802E+02  0.1242E-14   91
 0.1365517934270999E+00  0.4520528489665399E+02  0.1057E-14   92
 0.1363028749029145E+00  0.4570550504603878E+02  0.4855E-14   93
 0.1360576671247287E+00  0.4620572179513847E+02  0.2267E-14   94
 0.1358160799742023E+00  0.4670593523252078E+02  0.9128E-10   95
 0.1355780263155960E+00  0.4720614544351885E+02  0.8202E-10   96
 0.1353434218730974E+00  0.4770635251037985E+02  0.7379E-10   97
 0.1351121851126772E+00  0.4820655651240922E+02  0.6648E-10   98
 0.1348842371347030E+00  0.4870675752610304E+02  0.5997E-10   99
 0.1346595015681071E+00  0.4920695562528200E+02  0.5415E-10  100
 0.1344379044572492E+00  0.4970715088121218E+02  0.4896E-10  101
 0.1342193741808488E+00  0.5020734336269871E+02  0.4432E-10  102
 0.1340038413610776E+00  0.5070753313623150E+02  0.4016E-10  103
 0.1337912387506801E+00  0.5120772026604176E+02  0.3644E-10  104
 0.1335815011929482E+00  0.5170790481424667E+02  0.3309E-10  105
 0.1333745654976151E+00  0.5220808684088626E+02  0.3010E-10  106
 0.1331703703876291E+00  0.5270826640407234E+02  0.2739E-10  107
 0.1329688564428245E+00  0.5320844356001591E+02  0.2495E-10  108
 0.1327699659890609E+00  0.5370861836312382E+02  0.2276E-10  109
 0.1325736430566434E+00  0.5420879086609300E+02  0.2078E-10  110
 0.1323798333261557E+00  0.5470896111996121E+02  0.1898E-10  111
 0.1321884840566399E+00  0.5520912917417097E+02  0.1737E-10  112
 0.1319995440241485E+00  0.5570929507663651E+02  0.1590E-10  113
 0.1318129634701272E+00  0.5620945887381001E+02  0.1457E-10  114
 0.1316286940500562E+00  0.5670962061073487E+02  0.1336E-10  115
 0.1314466887838191E+00  0.5720978033110287E+02  0.1227E-10  116
 0.1312669020064507E+00  0.5770993807730625E+02  0.1127E-10  117
 0.1310892893187236E+00  0.5821009389049087E+02  0.1036E-10  118
 0.1309138075350630E+00  0.5871024781059782E+02  0.9545E-11  119
 0.1307404146473631E+00  0.5921039987639035E+02  0.8786E-11  120
 0.1305690698225383E+00  0.5971055012550780E+02  0.8098E-11  121
 0.1303997333364077E+00  0.6021069859457619E+02  0.7477E-11  122
 0.1302323664342256E+00  0.6071084531917131E+02  0.6901E-11  123
 0.1300669314730426E+00  0.6121099033375985E+02  0.6379E-11  124
 0.1299033918465593E+00  0.6171113367203477E+02  0.5892E-11  125
 0.1297417117167126E+00  0.6221127536660519E+02  0.5454E-11  126
 0.1295818564649865E+00  0.6271141544926039E+02  0.5051E-11  127
 0.1294237920263264E+00  0.6321155395091696E+02  0.4686E-11  128
 0.1292674855790309E+00  0.6371169090166802E+02  0.4345E-11  129
 0.1291129047637225E+00  0.6421182633071211E+02  0.4032E-11  130
 0.1289600183351652E+00  0.6471196026670782E+02  0.3742E-11  131
 0.1288087957420839E+00  0.6521209273721892E+02  0.3478E-11  132
 0.1286592070195915E+00  0.6571222376934895E+02  0.3225E-11  133
 0.1285112232080199E+00  0.6621235338952060E+02  0.3009E-11  134
 0.1283648160073748E+00  0.6671248162327171E+02  0.2809E-11  135
 0.1282199576625183E+00  0.6721260849555094E+02  0.2613E-11  136
 0.1280766211351668E+00  0.6771273403077782E+02  0.2429E-11  137
 0.1279347801072482E+00  0.6821285825274302E+02  0.2271E-11  138
 0.1277944088956690E+00  0.6871298118459704E+02  0.2117E-11  139
 0.1276554824059428E+00  0.6921310284890485E+02  0.1972E-11  140
 0.1275179761226712E+00  0.6971322326768151E+02  0.1849E-11  141
 0.1273818661037366E+00  0.7021334246241014E+02  0.1720E-11  142
 0.1272471289725578E+00  0.7071346045405761E+02  0.1616E-11  143
 0.1271137419000930E+00  0.7121357726308857E+02  0.1509E-11  144
 0.1269816825918829E+00  0.7171369290948735E+02  0.1419E-11  145
 0.1268509292571602E+00  0.7221380741278512E+02  0.1328E-11  146
 0.1267214605610133E+00  0.7271392079206451E+02  0.1239E-11  147
 0.1265932555997464E+00  0.7321403306591355E+02  0.1159E-11  148
 0.1264662939793576E+00  0.7371414425237064E+02  0.1088E-11  149
 0.1263405559660609E+00  0.7421425436907361E+02  0.1034E-11  150
 0.1262160222874848E+00  0.7471436343357931E+02  0.9648E-12  151
 0.1260926736050682E+00  0.7521447146308478E+02  0.9011E-12  152
 0.1259704910418178E+00  0.7571457847369217E+02  0.8571E-12  153
 0.1258494570536312E+00  0.7621468448146472E+02  0.8024E-12  154
 0.1257295535681793E+00  0.7671478950302590E+02  0.7557E-12  155
 0.1256107625838047E+00  0.7721489355302094E+02  0.7061E-12  156
 0.1254930681923813E+00  0.7771499664684292E+02  0.6686E-12  157
 0.1253764524347533E+00  0.7821509879977965E+02  0.6362E-12  158
 0.1252609000285209E+00  0.7871520002523455E+02  0.5950E-12  159
 0.1251463941584792E+00  0.7921530033881901E+02  0.5542E-12  160
 0.1250329198618941E+00  0.7971539975276771E+02  0.5335E-12  161
 0.1249204609665051E+00  0.8021549828232168E+02  0.5061E-12  162
 0.1248090036425309E+00  0.8071559593924771E+02  0.4714E-12  163
 0.1246985314950918E+00  0.8121569273754879E+02  0.4491E-12  164
 0.1245890320475565E+00  0.8171578868991070E+02  0.4191E-12  165
 0.1244804896667973E+00  0.8221588380765613E+02  0.4012E-12  166
 0.1243728906990289E+00  0.8271597810478738E+02  0.3759E-12  167
 0.1242662228692473E+00  0.8321607159216192E+02  0.3616E-12  168
 0.1241604714645512E+00  0.8371616428086986E+02  0.3350E-12  169
 0.1240556233173781E+00  0.8421625618376504E+02  0.3180E-12  170
 0.1239516668656844E+00  0.8471634731200669E+02  0.3066E-12  171
 0.1238485894900984E+00  0.8521643767558251E+02  0.2923E-12  172
 0.1237463780655381E+00  0.8571652728527597E+02  0.2718E-12  173
 0.1236450203841028E+00  0.8621661615232158E+02  0.2566E-12  174
 0.1235445050619495E+00  0.8671670428739218E+02  0.2451E-12  175
 0.1234448208588213E+00  0.8721679170047899E+02  0.2309E-12  176
 0.1233459564433214E+00  0.8771687840128324E+02  0.2206E-12  177
 0.1232479005369543E+00  0.8821696439945224E+02  0.2109E-12  178
 0.1231506420801015E+00  0.8871704970458229E+02  0.1969E-12  179
 0.1230541702791950E+00  0.8921713432614040E+02  0.1902E-12  180
 0.1229584745896020E+00  0.8971721827340865E+02  0.1887E-12  181
 0.1228635446742540E+00  0.9021730155546895E+02  0.1718E-12  182
 0.1227693703812916E+00  0.9071738418120266E+02  0.1583E-12  183
 0.1226759417379148E+00  0.9121746615928491E+02  0.1663E-12  184
 0.1225832489737043E+00  0.9171754749817862E+02  0.1432E-12  185
 0.1224912825699542E+00  0.9221762820616392E+02  0.1432E-12  186
 0.1224000333101934E+00  0.9271770829141863E+02  0.1306E-12  187
 0.1223094922153052E+00  0.9321778776219001E+02  0.1290E-12  188
 0.1222196502706941E+00  0.9371786662688864E+02  0.1270E-12  189
 0.1221304980352398E+00  0.9421794489377693E+02  0.1184E-12  190
 0.1220420258021083E+00  0.9471802257018604E+02  0.1086E-12  191
 0.1219542248559734E+00  0.9521809966226323E+02  0.1068E-12  192
 0.1218670884415092E+00  0.9571817617670673E+02  0.1200E-12  193
 0.1217806095538621E+00  0.9621825212276157E+02  0.1022E-12  194
 0.1216947776432060E+00  0.9671832750941773E+02  0.9044E-13  195
 0.1216095824474538E+00  0.9721840234065969E+02  0.8755E-13  196
 0.1215250200838592E+00  0.9771847662116969E+02  0.8782E-13  197
 0.1214410841463434E+00  0.9821855036298204E+02  0.9564E-13  198
 0.1213577606610160E+00  0.9871862357199439E+02  0.8971E-13  199
 0.1212750462742261E+00  0.9921869624859622E+02  0.6515E-13  200
 0.1211929368113297E+00  0.9971876840701172E+02  0.6868E-13  201
 0.1211114160028938E+00  0.1002188400506007E+03  0.6333E-13  202
 0.1210304862781768E+00  0.1007189111810354E+03  0.5890E-13  203
 0.1209501352521289E+00  0.1012189818146998E+03  0.7107E-13  204
 0.1208703553604519E+00  0.1017190519449584E+03  0.6143E-13  205
 0.1207911461230362E+00  0.1022191215897693E+03  0.5986E-13  206
 0.1207124904935534E+00  0.1027191907447906E+03  0.5672E-13  207
 0.1206343948811524E+00  0.1032192594239006E+03  0.4723E-13  208
 0.1205568384772312E+00  0.1037193276255578E+03  0.4865E-13  209
 0.1204798298125676E+00  0.1042193953627455E+03  0.4208E-13  210
 0.1204033483037071E+00  0.1047194626315572E+03  0.4391E-13  211
 0.1203274000686761E+00  0.1052195294497379E+03  0.4799E-13  212
 0.1202519712602889E+00  0.1057195958067199E+03  0.4584E-13  213
 0.1201770565575970E+00  0.1062196617253258E+03  0.4677E-13  214
 0.1201026584036225E+00  0.1067197271951492E+03  0.3954E-13  215
 0.1200287554622684E+00  0.1072197922287155E+03  0.3786E-13  216
 0.1199553583145129E+00  0.1077198568356156E+03  0.3296E-13  217
 0.1198824541230923E+00  0.1082199210060169E+03  0.3952E-13  218
 0.1198100302650082E+00  0.1087199847586770E+03  0.3465E-13  219
 0.1197380962347829E+00  0.1092200480972501E+03  0.3394E-13  220
 0.1196666398265420E+00  0.1097201110140882E+03  0.3064E-13  221
 0.1195956472120706E+00  0.1102201735236373E+03  0.2077E-13  222
 0.1195251240316300E+00  0.1107202356358089E+03  0.1922E-13  223
 0.1194550686118243E+00  0.1112202973445188E+03  0.3474E-13  224
 0.1193854663366908E+00  0.1117203586515768E+03  0.2374E-13  225
 0.1193163097214210E+00  0.1122204195697241E+03  0.4055E-13  226
 0.1192476009906404E+00  0.1127204801063430E+03  0.1935E-13  227
 0.1191793393844732E+00  0.1132205402602093E+03  0.2112E-13  228
 0.1191115168878329E+00  0.1137206000307530E+03  0.1942E-13  229
 0.1190441242117280E+00  0.1142206594230338E+03  0.2319E-13  230
 0.1189771557749867E+00  0.1147207184447752E+03  0.1480E-13  231
 0.1189106091833843E+00  0.1152207771021733E+03  0.1353E-13  232
 0.1188444824271993E+00  0.1157208353988212E+03  0.2219E-13  233
 0.1187787721970560E+00  0.1162208933369816E+03  0.1682E-13  234
 0.1187134739248064E+00  0.1167209509190220E+03  0.1112E-13  235
 0.1186485825537203E+00  0.1172210081480121E+03  0.7103E-14  236
 0.1185840931597175E+00  0.1177210650276053E+03  0.2326E-13  237
 0.1185200011869901E+00  0.1182211215617058E+03  0.1948E-13  238
 0.1184563024143457E+00  0.1187211777542063E+03  0.2046E-13  239
 0.1183929928305214E+00  0.1192212336088618E+03  0.9403E-14  240
 0.1183300685120230E+00  0.1197212891292668E+03  0.1738E-13  241
 0.1182675255492768E+00  0.1202213443188512E+03  0.2199E-13  242
 0.1182053600226320E+00  0.1207213991808811E+03  0.7731E-14  243
 0.1181435680260168E+00  0.1212214537184340E+03  0.1649E-13  244
 0.1180821457610306E+00  0.1217215079343520E+03  0.1512E-13  245
 0.1180210897115975E+00  0.1222215618312698E+03  0.8236E-14  246
 0.1179603968474861E+00  0.1227216154117801E+03  0.1445E-13  247
 0.1179000647235038E+00  0.1232216686788473E+03  0.9082E-14  248
 0.1178400911592717E+00  0.1237217216363848E+03  0.1146E-13  249
 0.1177804732628507E+00  0.1242217742895431E+03  0.3375E-14  250
 0.1177212060975973E+00  0.1247218266439225E+03  0.3466E-14  251
 0.1176622823053240E+00  0.1252218787032903E+03  0.8988E-14  252
 0.1176036944733828E+00  0.1257219304670977E+03  0.5139E-14  253
 0.1175454400239456E+00  0.1262219819313841E+03  0.6656E-14  254
 0.1174875235988001E+00  0.1267220330954212E+03  0.1147E-13  255
 0.1174299502534669E+00  0.1272220839688511E+03  0.8709E-14  256
 0.1173727128107174E+00  0.1277221345669302E+03  0.1688E-13  257
 0.1173157922985484E+00  0.1282221848923573E+03  0.8102E-14  258
 0.1172591812252053E+00  0.1287222349294650E+03  0.1237E-13  259
 0.1172028969961366E+00  0.1292222846722939E+03  0.4641E-14  260
 0.1171469486359674E+00  0.1297223341462782E+03  0.8444E-14  261
 0.1170913070415081E+00  0.1302223833681731E+03  0.1243E-13  262
 0.1170359549471486E+00  0.1307224323097228E+03  0.2196E-13  263
 0.1169809262013228E+00  0.1312224809620508E+03  0.1616E-13  264
 0.1169262218422012E+00  0.1317225293706513E+03  0.1012E-13  265
 0.1168717917727849E+00  0.1322225775286926E+03  0.4731E-14  266
 0.1168176611316150E+00  0.1327226253930897E+03  0.3404E-13  267
 0.1167638598571617E+00  0.1332226730150098E+03  0.2306E-13  268
 0.1167103212364166E+00  0.1337227204023774E+03  0.6172E-14  269
 0.1166570753932089E+00  0.1342227674958002E+03  0.4804E-14  270
 0.1166041515053958E+00  0.1347228143661200E+03  0.1397E-13  271
 0.1165514689150610E+00  0.1352228609927137E+03  0.3961E-13  272
 0.1164991016908236E+00  0.1357229073364486E+03  0.9633E-14  273
 0.1164470139561553E+00  0.1362229534861375E+03  0.8174E-14  274
 0.1163951769043145E+00  0.1367229993490810E+03  0.1478E-14  275
 0.1163436653236253E+00  0.1372230449969693E+03  0.1276E-13  276
 0.1162923704608473E+00  0.1377230904064169E+03  0.3979E-14  277
 0.1162414022682021E+00  0.1382231355576175E+03  0.3241E-14  278
 0.1161906566179458E+00  0.1387231805151463E+03  0.8215E-14  279
 0.1161402139078437E+00  0.1392232251886037E+03  0.2104E-14  280
 0.1160900092092983E+00  0.1397232696921287E+03  0.8439E-14  281
 0.1160400864230445E+00  0.1402233139036038E+03  0.3640E-14  282
 0.1159904067918789E+00  0.1407233579560693E+03  0.2835E-14  283
 0.1159410030757692E+00  0.1412234017166339E+03  0.6452E-14  284
 0.1158918305523811E+00  0.1417234453228263E+03  0.1081E-13  285
 0.1158429459798895E+00  0.1422234886446174E+03  0.4596E-13  286
 0.1157942641339200E+00  0.1427235318044443E+03  0.1735E-13  287
 0.1157458941592631E+00  0.1432235747068432E+03  0.1342E-13  288
 0.1156976971408191E+00  0.1437236174120769E+03  0.2158E-13  289
 0.1156498201535207E+00  0.1442236599184412E+03  0.1666E-13  290
 0.1156021250409609E+00  0.1447237021666560E+03  0.6529E-14  291
 0.1155546984027304E+00  0.1452237442777749E+03  0.1042E-13  292
 0.1155075286871482E+00  0.1457237861062707E+03  0.2337E-14  293
 0.1154605346163409E+00  0.1462238277765220E+03  0.2825E-14  294
 0.1154138520685365E+00  0.1467238692483737E+03  0.1100E-13  295
 0.1153673528859926E+00  0.1472239104592748E+03  0.3100E-14  296
 0.1153210723335278E+00  0.1477239515445386E+03  0.5985E-14  297
 0.1152750871996792E+00  0.1482239923955779E+03  0.1170E-13  298
 0.1152292638505077E+00  0.1487240330136272E+03  0.6976E-14  299
 0.1151836674027210E+00  0.1492240735090300E+03  0.1256E-13  300
 0.1151383578895763E+00  0.1497241137766809E+03  0.5273E-14  301
 0.1150932153484591E+00  0.1502241538070458E+03  0.1403E-13  302
 0.1150482690910453E+00  0.1507241937110684E+03  0.5545E-14  303
 0.1150036077418346E+00  0.1512242334301476E+03  0.7403E-14  304
 0.1149591529120923E+00  0.1517242728966322E+03  0.2610E-14  305
 0.1149148522193894E+00  0.1522243121956026E+03  0.1942E-15  306
 0.1148707882432936E+00  0.1527243513656906E+03  0.3360E-14  307
 0.1148269885038609E+00  0.1532243903270141E+03  0.9946E-10  308
 0.1147833750557634E+00  0.1537244290545917E+03  0.9764E-10  309
 0.1147399183439297E+00  0.1542244676194742E+03  0.9594E-10  310
 0.1146966779896246E+00  0.1547245060555135E+03  0.9435E-10  311
 0.1146536909715920E+00  0.1552245443134172E+03  0.9272E-10  312
 0.1146109182294869E+00  0.1557245823499831E+03  0.9106E-10  313
 0.1145683098956485E+00  0.1562246201881538E+03  0.8945E-10  314
 0.1145258684462016E+00  0.1567246578768155E+03  0.8793E-10  315
 0.1144836330662937E+00  0.1572246954302040E+03  0.8647E-10  316
 0.1144416282098820E+00  0.1577247328219436E+03  0.8504E-10  317
 0.1143998419798445E+00  0.1582247700215017E+03  0.8358E-10  318
 0.1143582444521884E+00  0.1587248070231808E+03  0.8213E-10  319
 0.1143168150850315E+00  0.1592248438449628E+03  0.8069E-10  320
 0.1142755536388093E+00  0.1597248805097741E+03  0.7933E-10  321
 0.1142344732107862E+00  0.1602249170300973E+03  0.7804E-10  322
 0.1141935875632966E+00  0.1607249534048778E+03  0.7676E-10  323
 0.1141529030661798E+00  0.1612249896253234E+03  0.7552E-10  324
 0.1141124177698892E+00  0.1617250256823285E+03  0.7430E-10  325
 0.1140721247864332E+00  0.1622250615708719E+03  0.7308E-10  326
 0.1140320163111072E+00  0.1627250972907420E+03  0.7185E-10  327
 0.1139920861947917E+00  0.1632251328450236E+03  0.7067E-10  328
 0.1139523307350612E+00  0.1637251682381308E+03  0.6951E-10  329
 0.1139127482978015E+00  0.1642252034743151E+03  0.6835E-10  330
 0.1138733384876479E+00  0.1647252385569624E+03  0.6723E-10  331
 0.1138341014000685E+00  0.1652252734884854E+03  0.6614E-10  332
 0.1137950371243437E+00  0.1657253082705456E+03  0.6506E-10  333
 0.1137561454769950E+00  0.1662253429043597E+03  0.6403E-10  334
 0.1137174259374780E+00  0.1667253773909761E+03  0.6300E-10  335
 0.1136788776354334E+00  0.1672254117314706E+03  0.6200E-10  336
 0.1136404993458451E+00  0.1677254459270380E+03  0.6103E-10  337
 0.1136022894707062E+00  0.1682254799789979E+03  0.6006E-10  338
 0.1135642459690180E+00  0.1687255138886963E+03  0.5912E-10  339
 0.1135263663175749E+00  0.1692255476572851E+03  0.5820E-10  340
 0.1134886475466959E+00  0.1697255812853653E+03  0.5731E-10  341
 0.1134510865018869E+00  0.1702256147725570E+03  0.5644E-10  342
 0.1134136804574012E+00  0.1707256481171234E+03  0.5558E-10  343
 0.1133764281106460E+00  0.1712256813159616E+03  0.5474E-10  344
 0.1133393308039731E+00  0.1717257143653345E+03  0.5390E-10  345
 0.1133023933610483E+00  0.1722257472626985E+03  0.5307E-10  346
 0.1132656235490455E+00  0.1727257800094828E+03  0.5226E-10  347
 0.1132290291629218E+00  0.1732258126136752E+03  0.5142E-10  348
 0.1131926126378707E+00  0.1737258450900701E+03  0.5061E-10  349
 0.1131563652954586E+00  0.1742258774557078E+03  0.4982E-10  350
 0.1131202659173943E+00  0.1747259097200394E+03  0.4907E-10  351
 0.1130842886482321E+00  0.1752259418743620E+03  0.4837E-10  352
 0.1130484203795604E+00  0.1757259738899754E+03  0.4770E-10  353
 0.1130126773200130E+00  0.1762260057338743E+03  0.4699E-10  354
 0.1129771024111294E+00  0.1767260373980832E+03  0.4628E-10  355
 0.1129417331119980E+00  0.1772260689191287E+03  0.4555E-10  356
 0.1129065582778834E+00  0.1777261003578636E+03  0.4483E-10  357
 0.1128715115688088E+00  0.1782261317402864E+03  0.4419E-10  358
 0.1128365315548515E+00  0.1787261630148255E+03  0.4361E-10  359
 0.1128016415997035E+00  0.1792261940947993E+03  0.4300E-10  360
 0.1127669424924524E+00  0.1797262249681226E+03  0.4233E-10  361
 0.1127324862842729E+00  0.1802262557378833E+03  0.4165E-10  362
 0.1126981809891015E+00  0.1807262864958278E+03  0.4106E-10  363
 0.1126639019350472E+00  0.1812263171710880E+03  0.4052E-10  364
 0.1126296964002810E+00  0.1817263476138027E+03  0.3997E-10  365
 0.1125957360612858E+00  0.1822263778490465E+03  0.3932E-10  366
 0.1125620171224932E+00  0.1827264080688729E+03  0.3876E-10  367
 0.1125283300315138E+00  0.1832264382875738E+03  0.3825E-10  368
 0.1124946513348886E+00  0.1837264682793331E+03  0.3774E-10  369
 0.1124612263210498E+00  0.1842264980229956E+03  0.3714E-10  370
 0.1124280631346703E+00  0.1847265277865911E+03  0.3658E-10  371
 0.1123948731158745E+00  0.1852265575519000E+03  0.3617E-10  372
 0.1123617200116332E+00  0.1857265870163677E+03  0.3564E-10  373
 0.1123289094840924E+00  0.1862266163097086E+03  0.3507E-10  374
 0.1122962309151399E+00  0.1867266457198776E+03  0.3461E-10  375
 0.1122634498323389E+00  0.1872266749487528E+03  0.3419E-10  376
 0.1122309454590073E+00  0.1877267038612417E+03  0.3365E-10  377
 0.1121987080560638E+00  0.1882267328863804E+03  0.3320E-10  378
 0.1121663241040289E+00  0.1887267618364920E+03  0.3281E-10  379
 0.1121341619421189E+00  0.1892267904065131E+03  0.3228E-10  380
 0.1121023200646423E+00  0.1897268190927001E+03  0.3184E-10  381
 0.1120702961865444E+00  0.1902268477188104E+03  0.3146E-10  382
 0.1120385334632519E+00  0.1907268759468085E+03  0.3096E-10  383
 0.1120070481840467E+00  0.1912269043623802E+03  0.3056E-10  384
 0.1119753470290910E+00  0.1917269326026145E+03  0.3020E-10  385
 0.1119440519772203E+00  0.1922269605240423E+03  0.2970E-10  386
 0.1119128299350886E+00  0.1927269887047980E+03  0.2937E-10  387
 0.1118815040019337E+00  0.1932270164750350E+03  0.2899E-10  388
 0.1118506770677940E+00  0.1937270442280898E+03  0.2854E-10  389
 0.1118196068380517E+00  0.1942270720530477E+03  0.2826E-10  390
 0.1117888462731095E+00  0.1947270994108520E+03  0.2778E-10  391
 0.1117582470257946E+00  0.1952271270877332E+03  0.2748E-10  392
 0.1117274981381122E+00  0.1957271543197691E+03  0.2709E-10  393
 0.1116972731655818E+00  0.1962271816257903E+03  0.2674E-10  394
 0.1116667082394183E+00  0.1967272088616993E+03  0.2642E-10  395
 0.1116366665010932E+00  0.1972272357776280E+03  0.2602E-10  396
 0.1116064352864785E+00  0.1977272629616735E+03  0.2575E-10  397
 0.1115764787659706E+00  0.1982272895905584E+03  0.2533E-10  398
